hand_category,position,stack_depth,blinds_level,villain_stack_category,opponent_action,is_3bet,action_history,final_pot_bb,hero_payoff,hero_won,showdown,hero_cards,villain_cards,timestamp,scenario_key
trash,BB,very_deep,high,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",22.900000000000002,-11.450000000000001,False,True,[T♦] [5♣],[Q♦] [K♦],2025-08-11T11:07:22.033859,trash|BB|very_deep|high
trash,BB,very_deep,high,deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",5.25,-2.625,False,False,[6♦] [7♦],[6♥] [T♥],2025-08-11T11:07:22.034588,trash|BB|very_deep|high
trash,BB,very_deep,low,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[7♣] [7♠],[Q♣] [A♠],2025-08-11T11:07:22.035302,trash|BB|very_deep|low
trash,BB,very_deep,low,deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[K♥] [6♦],[8♥] [K♠],2025-08-11T11:07:22.035841,trash|BB|very_deep|low
trash,BB,very_deep,high,very_deep,fold,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",37.5,18.75,True,False,[A♦] [4♠],[6♥] [K♥],2025-08-11T11:07:22.036409,trash|BB|very_deep|high
trash,BTN,very_deep,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♥] [9♦],[4♦] [4♥],2025-08-11T11:07:22.037038,trash|BTN|very_deep|high
trash,BTN,deep,low,medium,fold,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",6.0,3.0,True,False,[8♠] [7♣],[J♦] [8♣],2025-08-11T11:07:22.037682,trash|BTN|deep|low
trash,BB,medium,high,very_deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",7.5,-3.75,False,False,[A♦] [A♠],[9♥] [6♠],2025-08-11T11:07:22.038326,trash|BB|medium|high
trash,BB,medium,medium,medium,call_mid,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",16.29,-8.145,False,True,[J♣] [Q♣],[K♦] [4♦],2025-08-11T11:07:22.475920,trash|BB|medium|medium
trash,BB,very_deep,high,deep,raise_high,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}]",238.5,-119.25,False,True,[A♣] [2♦],[4♦] [A♠],2025-08-11T11:07:22.916335,trash|BB|very_deep|high
trash,BB,deep,high,very_deep,raise_small,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",108.25,-54.125,False,True,[9♦] [6♥],[2♠] [7♦],2025-08-11T11:07:23.358423,trash|BB|deep|high
trash,BB,very_deep,medium,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",19.1,-9.55,False,True,[Q♦] [7♦],[9♥] [A♥],2025-08-11T11:07:23.804181,trash|BB|very_deep|medium
trash,BB,very_deep,medium,very_deep,raise_mid,True,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",173.98,86.99,True,True,[K♥] [3♠],[Q♥] [5♠],2025-08-11T11:07:24.246005,trash|BB|very_deep|medium
trash,BB,very_deep,medium,deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",16.65,8.325,True,True,[J♥] [4♦],[K♠] [6♠],2025-08-11T11:07:24.681001,trash|BB|very_deep|medium
trash,BB,very_deep,medium,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",16.85,-8.425,False,True,[7♦] [A♣],[5♣] [6♥],2025-08-11T11:07:25.122247,trash|BB|very_deep|medium
trash,BB,medium,medium,very_deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",10.4,-5.2,False,True,[6♠] [J♠],[5♥] [K♥],2025-08-11T11:07:25.563791,trash|BB|medium|medium
trash,BB,very_deep,high,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",24.85,12.425,True,True,[4♠] [A♣],[K♠] [7♣],2025-08-11T11:07:26.007051,trash|BB|very_deep|high
trash,BB,deep,low,very_deep,fold,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",89.8,44.9,True,False,[K♥] [J♠],[9♦] [8♦],2025-08-11T11:07:26.007915,trash|BB|deep|low
trash,BB,very_deep,high,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",17.700000000000003,-8.850000000000001,False,True,[K♣] [J♥],[Q♥] [9♦],2025-08-11T11:07:26.448318,trash|BB|very_deep|high
trash,BTN,short,low,medium,raise_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",13.170000000000002,-6.585000000000001,False,True,[2♥] [A♣],[6♦] [A♦],2025-08-11T11:07:26.891779,trash|BTN|short|low
trash,BTN,very_deep,high,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}]",233.875,-116.9375,False,True,[A♣] [4♦],[9♣] [A♦],2025-08-11T11:07:27.339580,trash|BTN|very_deep|high
trash,BTN,medium,medium,short,fold,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",43.625,21.8125,True,False,[5♣] [6♦],[T♠] [7♥],2025-08-11T11:07:27.340438,trash|BTN|medium|medium
trash,BTN,very_deep,low,very_deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",23.8,11.9,True,True,[7♣] [6♥],[9♥] [4♠],2025-08-11T11:07:27.786878,trash|BTN|very_deep|low
trash,BTN,medium,low,deep,raise_small,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",22.9,11.45,True,True,[8♠] [2♥],[Q♠] [A♠],2025-08-11T11:07:28.230293,trash|BTN|medium|low
trash,BB,short,low,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",6.65,-3.325,False,True,[8♦] [8♣],[9♠] [3♠],2025-08-11T11:07:28.672759,trash|BB|short|low
trash,BTN,deep,low,very_deep,raise_mid,True,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",36.5,-18.25,False,True,[J♣] [T♥],[8♠] [A♣],2025-08-11T11:07:29.115426,trash|BTN|deep|low
trash,BTN,deep,low,deep,raise_small,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",28.05,14.025,True,True,[4♦] [Q♠],[J♦] [7♣],2025-08-11T11:07:29.554690,trash|BTN|deep|low
trash,BTN,very_deep,low,medium,raise_small,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}]",117.0,58.5,True,True,[K♠] [A♠],[4♠] [4♣],2025-08-11T11:07:30.003232,trash|BTN|very_deep|low
trash,BTN,very_deep,medium,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[7♠] [2♠],[A♠] [9♣],2025-08-11T11:07:30.004058,trash|BTN|very_deep|medium
trash,BB,very_deep,high,very_deep,call_small,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",37.75,18.875,True,True,[K♠] [6♠],[2♣] [7♣],2025-08-11T11:07:30.453407,trash|BB|very_deep|high
trash,BTN,very_deep,high,very_deep,fold,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",7.5,3.75,True,False,[A♦] [5♠],[A♠] [9♣],2025-08-11T11:07:30.454293,trash|BTN|very_deep|high
trash,BB,medium,high,deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[9♦] [5♦],[2♥] [6♥],2025-08-11T11:07:30.454968,trash|BB|medium|high
trash,BTN,deep,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[8♠] [A♦],[K♥] [7♣],2025-08-11T11:07:30.455540,trash|BTN|deep|high
trash,BTN,very_deep,high,very_deep,fold,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",6.0,3.0,True,False,[A♥] [Q♠],[6♦] [6♠],2025-08-11T11:07:30.456187,trash|BTN|very_deep|high
trash,BB,very_deep,medium,deep,raise_high,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",112.1,56.05,True,True,[A♠] [K♦],[7♣] [T♠],2025-08-11T11:07:30.900276,trash|BB|very_deep|medium
trash,BB,deep,low,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[A♥] [8♣],[2♦] [T♠],2025-08-11T11:07:30.901112,trash|BB|deep|low
trash,BTN,very_deep,low,medium,call_small,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",10.5,-5.25,False,True,[8♠] [4♣],[4♠] [7♦],2025-08-11T11:07:31.345325,trash|BTN|very_deep|low
trash,BB,medium,medium,deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",11.1,5.55,True,True,[J♥] [9♠],[9♣] [7♦],2025-08-11T11:07:31.790640,trash|BB|medium|medium
trash,BB,deep,high,very_deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",17.200000000000003,8.600000000000001,True,True,[T♥] [J♥],[T♣] [8♦],2025-08-11T11:07:32.239290,trash|BB|deep|high
trash,BTN,very_deep,low,deep,call_mid,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",15.0,7.5,True,True,[7♣] [3♣],[8♥] [9♦],2025-08-11T11:07:32.712741,trash|BTN|very_deep|low
trash,BTN,deep,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[8♥] [9♥],[9♦] [A♠],2025-08-11T11:07:32.713582,trash|BTN|deep|high
trash,BTN,deep,low,deep,raise_mid,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",34.910000000000004,17.455000000000002,True,True,[Q♦] [9♣],[J♥] [7♣],2025-08-11T11:07:33.168559,trash|BTN|deep|low
trash,BB,very_deep,medium,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",25.6,-12.8,False,True,[6♥] [J♥],[T♠] [5♠],2025-08-11T11:07:33.612706,trash|BB|very_deep|medium
trash,BB,short,low,very_deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",12.5,-6.25,False,False,[Q♠] [Q♦],[4♣] [3♥],2025-08-11T11:07:33.613566,trash|BB|short|low
trash,BB,deep,low,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",13.2,6.6,True,True,[J♥] [3♦],[3♥] [9♠],2025-08-11T11:07:34.063686,trash|BB|deep|low
trash,BB,very_deep,high,short,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[8♣] [A♠],[A♥] [5♠],2025-08-11T11:07:34.064438,trash|BB|very_deep|high
trash,BB,very_deep,medium,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[6♣] [2♦],[A♥] [3♥],2025-08-11T11:07:34.065000,trash|BB|very_deep|medium
trash,BTN,ultra_short,high,medium,raise_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",8.4,-4.2,False,False,[8♥] [Q♦],[J♣] [A♦],2025-08-11T11:07:34.065589,trash|BTN|ultra_short|high
trash,BB,deep,low,deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[2♠] [3♥],[8♥] [7♦],2025-08-11T11:07:34.066273,trash|BB|deep|low
trash,BB,short,high,very_deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",14.8,7.4,True,True,[J♠] [3♠],[Q♠] [3♣],2025-08-11T11:07:34.515824,trash|BB|short|high
trash,BB,deep,high,short,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[2♣] [6♠],[J♣] [3♠],2025-08-11T11:07:34.516663,trash|BB|deep|high
trash,BB,very_deep,medium,very_deep,raise_small,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}]",218.1875,-109.09375,False,True,[6♣] [3♠],[T♣] [7♥],2025-08-11T11:07:35.009935,trash|BB|very_deep|medium
trash,BTN,very_deep,high,medium,call_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",23.700000000000003,-11.850000000000001,False,True,[6♦] [A♦],[A♠] [J♣],2025-08-11T11:07:35.460202,trash|BTN|very_deep|high
trash,BTN,deep,low,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",32.375,16.1875,True,True,[J♥] [6♠],[9♦] [5♠],2025-08-11T11:07:35.910269,trash|BTN|deep|low
trash,BTN,deep,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♣] [Q♠],[T♠] [5♦],2025-08-11T11:07:35.911087,trash|BTN|deep|high
trash,BTN,deep,low,deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[8♣] [9♥],[A♥] [9♠],2025-08-11T11:07:35.911741,trash|BTN|deep|low
trash,BB,very_deep,high,very_deep,call_small,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",36.425,18.2125,True,True,[7♠] [2♣],[5♣] [6♥],2025-08-11T11:07:36.356554,trash|BB|very_deep|high
trash,BTN,deep,high,deep,call_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",18.0,-9.0,False,True,[A♣] [3♠],[A♠] [8♥],2025-08-11T11:07:36.805310,trash|BTN|deep|high
trash,BB,very_deep,high,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[2♥] [7♥],[3♦] [8♠],2025-08-11T11:07:36.806162,trash|BB|very_deep|high
trash,BTN,deep,low,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[6♣] [5♦],[K♠] [4♣],2025-08-11T11:07:36.806728,trash|BTN|deep|low
trash,BB,very_deep,low,deep,raise_small,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",90.925,45.4625,True,True,[Q♦] [9♠],[A♠] [3♣],2025-08-11T11:07:37.256092,trash|BB|very_deep|low
trash,BB,very_deep,high,deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",21.800000000000004,-10.900000000000002,False,True,[Q♥] [4♦],[A♥] [Q♣],2025-08-11T11:07:37.705419,trash|BB|very_deep|high
trash,BB,very_deep,high,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[A♣] [2♦],[4♣] [3♦],2025-08-11T11:07:37.706278,trash|BB|very_deep|high
trash,BTN,very_deep,high,deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",13.5,-6.75,False,True,[5♥] [9♠],[K♦] [J♦],2025-08-11T11:07:38.157452,trash|BTN|very_deep|high
trash,BB,very_deep,low,very_deep,raise_mid,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}]",212.375,-106.1875,False,True,[8♣] [J♥],[A♦] [T♥],2025-08-11T11:07:38.613287,trash|BB|very_deep|low
trash,BB,very_deep,high,deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[6♣] [3♥],[A♥] [Q♠],2025-08-11T11:07:38.614199,trash|BB|very_deep|high
trash,BTN,deep,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[4♥] [2♥],[8♦] [2♣],2025-08-11T11:07:38.614760,trash|BTN|deep|high
trash,BTN,medium,low,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[3♦] [4♦],[Q♥] [J♦],2025-08-11T11:07:38.615418,trash|BTN|medium|low
trash,BB,medium,medium,very_deep,fold,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",18.375,9.1875,True,False,[4♣] [3♣],[A♠] [9♣],2025-08-11T11:07:38.616066,trash|BB|medium|medium
trash,BTN,deep,high,short,raise_mid,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",31.28,-15.64,False,True,[K♠] [8♥],[4♣] [5♠],2025-08-11T11:07:39.067598,trash|BTN|deep|high
trash,BTN,very_deep,high,very_deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",22.9,-11.45,False,True,[J♠] [Q♦],[5♥] [J♥],2025-08-11T11:07:39.521934,trash|BTN|very_deep|high
trash,BTN,very_deep,medium,deep,fold,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",6.0,3.0,True,False,[Q♦] [7♠],[J♣] [2♣],2025-08-11T11:07:39.522782,trash|BTN|very_deep|medium
trash,BTN,deep,high,very_deep,fold,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",9.0,4.5,True,False,[5♣] [4♦],[T♠] [6♣],2025-08-11T11:07:39.523484,trash|BTN|deep|high
trash,BTN,very_deep,medium,deep,raise_mid,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",24.0,-12.0,False,False,[T♠] [J♣],[8♣] [6♥],2025-08-11T11:07:39.524135,trash|BTN|very_deep|medium
trash,BB,deep,medium,deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",7.5,-3.75,False,False,[4♥] [9♣],[8♦] [2♠],2025-08-11T11:07:39.524764,trash|BB|deep|medium
trash,BTN,very_deep,medium,medium,raise_small,True,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",26.25,-13.125,False,False,[T♦] [3♦],[K♦] [Q♥],2025-08-11T11:07:39.525425,trash|BTN|very_deep|medium
trash,BTN,very_deep,high,medium,call_small,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",12.4,-6.2,False,True,[6♠] [4♠],[2♥] [K♣],2025-08-11T11:07:39.981953,trash|BTN|very_deep|high
trash,BTN,ultra_short,medium,very_deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",21.15,10.575,True,True,[K♥] [3♣],[K♠] [3♥],2025-08-11T11:07:40.436751,trash|BTN|ultra_short|medium
trash,BTN,very_deep,high,very_deep,call_high,False,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_high', 'is_hero': False}]",19.4,9.7,True,True,[T♦] [9♦],[T♠] [9♥],2025-08-11T11:07:40.891796,trash|BTN|very_deep|high
trash,BTN,very_deep,medium,medium,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♠] [3♠],[J♦] [Q♠],2025-08-11T11:07:40.892632,trash|BTN|very_deep|medium
trash,BTN,ultra_short,medium,deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",26.775,13.3875,True,True,[4♥] [4♠],[8♦] [7♠],2025-08-11T11:07:41.343023,trash|BTN|ultra_short|medium
trash,BB,very_deep,medium,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[T♣] [Q♦],[K♣] [2♠],2025-08-11T11:07:41.343943,trash|BB|very_deep|medium
trash,BB,medium,low,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",10.9,5.45,True,True,[5♠] [3♠],[8♣] [J♦],2025-08-11T11:07:41.794455,trash|BB|medium|low
trash,BTN,very_deep,medium,very_deep,fold,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",6.0,3.0,True,False,[4♥] [K♠],[Q♥] [Q♠],2025-08-11T11:07:41.795324,trash|BTN|very_deep|medium
trash,BB,very_deep,low,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",16.6,8.3,True,True,[7♦] [9♦],[3♥] [8♥],2025-08-11T11:07:42.249251,trash|BB|very_deep|low
trash,BTN,very_deep,low,deep,raise_high,True,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}]",189.5,-94.75,False,True,[J♠] [2♥],[T♥] [J♣],2025-08-11T11:07:42.703062,trash|BTN|very_deep|low
trash,BTN,very_deep,medium,deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[9♥] [4♥],[J♣] [A♠],2025-08-11T11:07:42.703867,trash|BTN|very_deep|medium
trash,BTN,deep,medium,very_deep,raise_mid,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",32.8,-16.4,False,False,[4♣] [T♠],[8♥] [Q♥],2025-08-11T11:07:42.704531,trash|BTN|deep|medium
trash,BB,very_deep,high,deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",49.120000000000005,24.560000000000002,True,True,[J♠] [9♠],[5♥] [A♠],2025-08-11T11:07:43.179783,trash|BB|very_deep|high
